time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.2739285340481067,0.050852596328256866,13.497666182440813,6.215327909658969,0.019964560549662558,0.0,-0.36778369193516597,-0.1403866874880666,3.889500389253128,-0.1124744919553391,0.020426593699486555,0.0,463.9855334208935,465.29304177819307,464.2773122027956,464.77235086163995
1.8600000000000012,-0.29643135818062594,0.040952090834791025,13.73471897926757,6.208047836909875,0.021520033275025163,0.0,-0.3824510645865462,-0.19032389317575443,4.011774316203953,-0.15213649559803122,0.03512002995458301,0.0,457.7942803651836,458.96212934636384,460.3628231968126,457.19954029490475
1.9200000000000013,-0.3198361093628923,0.027941358231906712,13.97843284872936,6.1985647034022655,0.023331471777618518,0.0,-0.39790270550537205,-0.24428282234172052,4.111575818679084,-0.17376160392242887,0.017847670266060708,0.0,453.09777699756927,451.70719561296625,453.8892934073436,452.12665406439373
1.9800000000000013,-0.3440866390013818,0.011915822624194227,14.22323823775696,6.188300285544859,0.02457751392983276,0.0,-0.41054544278553995,-0.2907251807814552,4.04874126609149,-0.1661835249064802,0.02604611966392673,0.0,400.4172689561842,401.1625267412172,399.2562683695442,399.91542475482333
2.0400000000000014,-0.36934017127864566,-0.007923791223869941,14.473194366401117,6.17811196229095,0.02598018897388421,0.0,-0.43140033917708387,-0.37173470850352963,4.282135894914549,-0.1782513026579792,0.01742238078103765,0.0,493.39391117204855,492.75677539107375,493.563346382819,492.6471692351699
2.1000000000000014,-0.39572120837553376,-0.03223940569071137,14.731180761774693,6.1670132180894335,0.02704500055981285,0.0,-0.4480628352227564,-0.4397693825171173,4.3171402649600426,-0.20388226260892733,0.01838800493624223,0.0,434.2720566033316,434.3529919050777,436.80595122825713,434.62823546324955
2.1600000000000015,-0.4231182008150709,-0.06083155530432205,14.991088379107,6.154428436706855,0.02790791134820214,0.0,-0.4652598757503356,-0.5144161852374679,4.34616417323226,-0.2252560066210908,0.004840316444012992,0.0,434.3240356731583,433.1860872074815,434.5625693427403,432.72181727354234
2.2200000000000015,-0.4515869431085154,-0.0942590503836575,15.25361224399468,6.141182927925403,0.027625944990994356,0.0,-0.4837112291443056,-0.6010784891794743,4.4041950349977474,-0.21302533627578438,-0.04228620847529118,0.0,444.9723971066973,441.0971709508025,443.8349605804647,444.7893121352197
2.2800000000000016,-0.48113486903876657,-0.1330751429206901,15.519133001869102,6.128652404571689,0.02539226583788956,0.0,-0.5009940977165528,-0.6939420942284464,4.446118299428335,-0.2015805567974995,-0.02866084261135362,0.0,438.6967664445055,439.826092698327,439.19966539016133,440.1043937287659
2.3400000000000016,-0.5117367755501544,-0.17804521342330587,15.789333645890675,6.116042999948673,0.024112485587379773,0.0,-0.5189050640815482,-0.8062523152709103,4.559857788410783,-0.2388215665299298,-0.009673087140400723,0.0,461.33484384698335,462.8317965345804,465.0577241858936,462.0878650911327
2.4000000000000017,-0.5434331838221466,-0.2303290551597199,16.06806577964281,6.101722588382673,0.02331154358962184,0.0,-0.5375485507058042,-0.938019100444126,4.730159341128159,-0.23837967087864065,-0.021958492750383654,0.0,481.82376205703696,480.8940945830865,481.37827343499066,481.359645220951
2.4600000000000017,-0.5761860908621779,-0.29051879844754486,16.35520842531278,6.0878438239260575,0.021760977415420157,0.0,-0.5540559442755066,-1.0696579044420618,4.840430158630336,-0.2200139179210292,-0.03503510148558777,0.0,465.07870235913816,464.05311635759153,465.6755787737554,467.0593069558081
2.520000000000002,-0.6098840166861508,-0.3587920254592241,16.648404127471736,6.075149641453997,0.02039334794071035,0.0,-0.5690301455001922,-1.2073175326383665,4.931991653199443,-0.1985472485080797,-0.00555573663921451,0.0,460.12039569534267,462.448476053311,460.7480185349653,462.39947991495995
2.580000000000002,-0.6444700593124172,-0.43570121750912466,16.947608068740944,6.063301246696348,0.01985141389961953,0.0,-0.5837827918650437,-1.357421431912227,5.040593498274597,-0.19541070493926282,-0.017094943211498365,0.0,468.3002822059087,467.40184173623567,468.60950912634314,468.81737808238256
2.640000000000002,-0.6798946917870821,-0.5214968216188555,17.25164465451424,6.051828513073106,0.01872183182506415,0.0,-0.5969291171016649,-1.5034518566520005,5.093321363881868,-0.18392666032814328,-0.022535626568326653,0.0,453.35247278976203,452.9150944650915,451.8420622036905,452.73205270392106
2.700000000000002,-0.7160649765981847,-0.6160187909812207,17.557719460040673,6.040366017569186,0.017393201463614893,0.0,-0.6086229323010315,-1.6482350239798322,5.108696959390925,-0.21164295181672657,-0.02137163616158486,0.0,442.3150512747455,442.41089508706665,442.93302767194336,440.6105800975174
2.760000000000002,-0.7528737511224695,-0.7188879245474719,17.8624452384695,6.027475958147306,0.01593669740490089,0.0,-0.618231511528383,-1.7817733223938397,5.048670582290636,-0.22211882541314543,-0.030825991676797077,0.0,416.7693088154726,415.94185943683163,419.84891315435516,418.89005537763006
2.820000000000002,-0.7902717916687647,-0.830591803876346,18.165841023693716,6.013809981343037,0.013963217705255992,0.0,-0.6281929536058384,-1.9428340813897553,5.063919876735037,-0.2424944366424765,-0.03737897018564392,0.0,442.7353785752691,442.19537303330816,445.62503316883533,443.9038898068598
2.880000000000002,-0.8282375557776945,-0.9523558030576313,18.47059155579462,5.998889670390717,0.01204004033974826,0.0,-0.6371349481689147,-2.117222202752411,5.093669463963232,-0.265345576209498,-0.023101511998231912,0.0,448.8631024603248,450.02006005413074,450.9748280039962,449.06291882728374
2.940000000000002,-0.8667485338982613,-1.0858568965982875,18.780393770785476,5.983038495984314,0.011396691994773889,0.0,-0.6464498080037382,-2.3342599571163833,5.231604830288527,-0.26196773572629767,0.006656007698501561,0.0,484.46063252580547,486.6933610293055,484.85574343581305,485.045550642949
3.000000000000002,-0.9057767378298609,-1.2318476441449646,19.09555282329042,5.968500590826249,0.011789907928124954,0.0,-0.6545237760895818,-2.5333533634657806,5.272720185329745,-0.21865449575026044,0.006347982929321453,0.0,458.8234201537356,458.79885268237683,455.8874846215083,459.276552460911
3.0600000000000023,-0.9452959549124793,-1.3900022631768125,19.412933609048824,5.956996684473333,0.012687978095625496,0.0,-0.662843541125164,-2.739442124073357,5.3057424871742285,-0.163395220342397,0.028220456314081706,0.0,456.407854935541,458.1504498323191,455.8245674536701,460.1821615597775
3.1200000000000023,-0.9853434284351362,-1.5609162768016702,19.73275619312159,5.947670728781155,0.014149212912035303,0.0,-0.6722218429872846,-2.958424240082886,5.354058011176851,-0.14299358703969464,0.015211576632904504,0.0,465.15480659665803,464.1348116118178,463.4207925513586,464.99991311352096
3.1800000000000024,-1.025964247543086,-1.744754598030354,20.05427363115684,5.9390150133456245,0.015979692952301505,0.0,-0.6819369388282754,-3.170183476919392,5.3624530336799,-0.1469242232131782,0.050638514240445874,0.0,452.8877533167913,455.7291321177664,452.9400863882772,452.6047615798249
3.2400000000000024,-1.0672659255384502,-1.942631635822137,20.379468947237918,5.930425158576213,0.019253026286869535,0.0,-0.6951146443285087,-3.4263062607203687,5.47597564722073,-0.13654942092432135,0.0614184873103452,0.0,488.13787082888103,488.9434693702719,488.0143695669316,488.7711339522318
3.3000000000000025,-1.1093145559519932,-2.153980469905721,20.705758751098625,5.922970595584303,0.02371477326067062,0.0,-0.7068389056990345,-3.6193045797378156,5.40004461758371,-0.10695056613196545,0.09229463282084514,0.0,428.8374411408521,431.45702668848656,428.11115772713885,430.6076118274551
3.3600000000000025,-1.1520789062214305,-2.376108006025195,21.024985900888304,5.916470017513831,0.02907554001410606,0.0,-0.7190180984550775,-3.785602443575841,5.241050442545908,-0.11128154483204133,0.08268387947426144,0.0,400.2868473397396,399.41865641943866,401.19058305755163,400.78530051763335
3.4200000000000026,-1.1957800538665626,-2.609927561123281,21.338809150699852,5.910523917506239,0.033954192786696424,0.0,-0.7381152452903652,-4.008867525719987,5.219081892957534,-0.08193473562565882,0.07841479755530659,0.0,449.03336530624654,448.6921033339323,447.1808981953926,449.55675912151463
